Pulkovo 1942 / CS63 zone A3,2937,4284,18443,9807,0.07,47.32,1,3300000,0,,
Pulkovo 1942 / CS63 zone A4,2938,4284,18444,9807,0.07,50.32,1,4300000,0,,
Pulkovo 1942 / CS63 zone K2,2939,4284,18446,9807,0.08,50.46,1,2300000,0,,
Pulkovo 1942 / CS63 zone K3,2940,4284,18447,9807,0.08,53.46,1,3300000,0,,
Pulkovo 1942 / CS63 zone K4,2941,4284,18448,9807,0.08,56.46,1,4300000,0,,
Porto Santo / UTM zone 28N,2942,4615,16028,9807,0,-15,0.9996,500000,0,,
Selvagem Grande / UTM zone 28N,2943,4616,16028,9807,0,-15,0.9996,500000,0,,
NAD83(CSRS) / SCoPQ zone 2,2944,4617,17700,9807,0,-55.3,0.9999,304800,0,,
NAD83(CSRS) / MTM zone 3,2945,4617,17703,9807,0,-58.3,0.9999,304800,0,,
NAD83(CSRS) / MTM zone 4,2946,4617,17704,9807,0,-61.3,0.9999,304800,0,,
NAD83(CSRS) / MTM zone 5,2947,4617,17705,9807,0,-64.3,0.9999,304800,0,,
NAD83(CSRS) / MTM zone 6,2948,4617,17706,9807,0,-67.3,0.9999,304800,0,,
NAD83(CSRS) / MTM zone 7,2949,4617,17707,9807,0,-70.3,0.9999,304800,0,,
NAD83(CSRS) / MTM zone 8,2950,4617,17708,9807,0,-73.3,0.9999,304800,0,,
NAD83(CSRS) / MTM zone 9,2951,4617,17709,9807,0,-76.3,0.9999,304800,0,,
NAD83(CSRS) / MTM zone 10,2952,4617,17710,9807,0,-79.3,0.9999,304800,0,,
NAD83(CSRS) / UTM zone 11N,2955,4617,16011,9807,0,-117,0.9996,500000,0,,
NAD83(CSRS) / UTM zone 12N,2956,4617,16012,9807,0,-111,0.9996,500000,0,,
NAD83(CSRS) / UTM zone 13N,2957,4617,16013,9807,0,-105,0.9996,500000,0,,
NAD83(CSRS) / UTM zone 17N,2958,4617,16017,9807,0,-81,0.9996,500000,0,,
NAD83(CSRS) / UTM zone 18N,2959,4617,16018,9807,0,-75,0.9996,500000,0,,
NAD83(CSRS) / UTM zone 19N,2960,4617,16019,9807,0,-69,0.9996,500000,0,,
NAD83(CSRS) / UTM zone 20N,2961,4617,16020,9807,0,-63,0.9996,500000,0,,
NAD83(CSRS) / UTM zone 21N,2962,4617,16021,9807,0,-57,0.9996,500000,0,,
NAD27 / Alaska Albers,2964,4267,15020,9822,50,-154,,0,0,-154,55
NAD83 / Indiana East (ftUS),2965,4269,15372,9807,37.3,-85.4,0.999966667,328083.333,820208.333,,
NAD83 / Indiana West (ftUS),2966,4269,15373,9807,37.3,-87.05,0.999966667,2952750,820208.333,,
NAD83(HARN) / Indiana East (ftUS),2967,4152,15372,9807,37.3,-85.4,0.999966667,328083.333,820208.333,,
NAD83(HARN) / Indiana West (ftUS),2968,4152,15373,9807,37.3,-87.05,0.999966667,2952750,820208.333,,
Fort Marigot / UTM zone 20N,2969,4621,16020,9807,0,-63,0.9996,500000,0,,
Guadeloupe 1948 / UTM zone 20N,2970,4622,16020,9807,0,-63,0.9996,500000,0,,
CSG67 / UTM zone 22N,2971,4623,16022,9807,0,-51,0.9996,500000,0,,
RGFG95 / UTM zone 22N,2972,4624,16022,9807,0,-51,0.9996,500000,0,,
Martinique 1938 / UTM zone 20N,2973,4625,16020,9807,0,-63,0.9996,500000,0,,
RGR92 / UTM zone 40S,2975,4627,16140,9807,0,57,0.9996,500000,10000000,,
Tahiti 52 / UTM zone 6S,2976,4628,16106,9807,0,-147,0.9996,500000,10000000,,
IGN72 Nuku Hiva / UTM zone 7S,2978,4630,16107,9807,0,-141,0.9996,500000,10000000,,
K0 1949 / UTM zone 42S,2979,4631,16142,9807,0,69,0.9996,500000,10000000,,
Combani 1950 / UTM zone 38S,2980,4632,16138,9807,0,45,0.9996,500000,10000000,,
IGN56 Lifou / UTM zone 58S,2981,4633,16158,9807,0,165,0.9996,500000,10000000,,
IGN72 Grand Terre / UTM zone 58S,2982,4634,16158,9807,0,165,0.9996,500000,10000000,,
RGNC 1991 / Lambert New Caledonia,2984,4645,19981,9802,-21.3,166,,400000,300000,-20.4,-22.2
Saint Pierre et Miquelon 1950 / UTM zone 21N,2987,4638,16021,9807,0,-57,0.9996,500000,0,,
MOP78 / UTM zone 1S,2988,4639,16101,9807,0,-177,0.9996,500000,10000000,,
RRAF 1991 / UTM zone 20N,2989,4640,16020,9807,0,-63,0.9996,500000,0,,
Reunion 1947 / TM Reunion,2990,4626,19982,9807,-21.07,55.32,1,50000,160000,,
NAD83 / Oregon LCC (m),2991,4269,13633,9802,41.45,-120.3,,400000,0,43,45.3
NAD83 / Oregon GIC Lambert (ft),2992,4269,15374,9802,41.45,-120.3,,1312335.958,0,43,45.3
NAD83(HARN) / Oregon LCC (m),2993,4152,13633,9802,41.45,-120.3,,400000,0,43,45.3
NAD83(HARN) / Oregon GIC Lambert (ft),2994,4152,15374,9802,41.45,-120.3,,1312335.958,0,43,45.3
IGN53 Mare / UTM zone 58S,2995,4641,16158,9807,0,165,0.9996,500000,10000000,,
ST84 Ile des Pins / UTM zone 58S,2996,4642,16158,9807,0,165,0.9996,500000,10000000,,
NEA74 Noumea / UTM zone 58S,2998,4644,16158,9807,0,165,0.9996,500000,10000000,,
Grand Comoros / UTM zone 38S,2999,4646,16138,9807,0,45,0.9996,500000,10000000,,
NAD83 / BC Albers,3005,4269,19984,9822,45,-126,,1000000,0,-126,50
SWEREF99 TM,3006,4619,17333,9807,0,15,0.9996,500000,0,,
SWEREF99 12 00,3007,4619,17321,9807,0,12,1,150000,0,,
SWEREF99 13 30,3008,4619,17322,9807,0,13.3,1,150000,0,,
SWEREF99 15 00,3009,4619,17323,9807,0,15,1,150000,0,,
SWEREF99 16 30,3010,4619,17324,9807,0,16.3,1,150000,0,,
SWEREF99 18 00,3011,4619,17325,9807,0,18,1,150000,0,,
SWEREF99 14 15,3012,4619,17326,9807,0,14.15,1,150000,0,,
SWEREF99 15 45,3013,4619,17327,9807,0,15.45,1,150000,0,,
SWEREF99 17 15,3014,4619,17328,9807,0,17.15,1,150000,0,,
SWEREF99 18 45,3015,4619,17329,9807,0,18.45,1,150000,0,,
SWEREF99 20 15,3016,4619,17330,9807,0,20.15,1,150000,0,,
SWEREF99 21 45,3017,4619,17331,9807,0,21.45,1,150000,0,,
SWEREF99 23 15,3018,4619,17332,9807,0,23.15,1,150000,0,,
RT90 7.5 gon V,3019,4124,17334,9807,0,11.18298,1,1500000,0,,
RT90 5 gon V,3020,4124,17335,9807,0,13.33298,1,1500000,0,,
RT90 2.5 gon V,3021,4124,19929,9807,0,15.48298,1,1500000,0,,
RT90 0 gon,3022,4124,17336,9807,0,18.03298,1,1500000,0,,
RT90 2.5 gon O,3023,4124,17337,9807,0,20.18298,1,1500000,0,,
RT90 5 gon O,3024,4124,17338,9807,0,22.33298,1,1500000,0,,
WGS 84 / Australian Antarctic Lambert,3033,4326,19994,9802,-50,70,,6000000,6000000,-68.3,-74.3
ETRS89 / LCC Europe,3034,4258,19985,9802,52,10,,4000000,2800000,35,65
ETRS89 / LAEA Europe,3035,4258,19986,9820,52,10,,4321000,3210000,,
ETRS89 / TM26,3038,4258,16026,9807,0,-27,0.9996,500000,0,,
ETRS89 / TM27,3039,4258,16027,9807,0,-21,0.9996,500000,0,,
ETRS89 / UTM zone 28N (N-E),3040,4258,16028,9807,0,-15,0.9996,500000,0,,
ETRS89 / UTM zone 29N (N-E),3041,4258,16029,9807,0,-9,0.9996,500000,0,,
ETRS89 / UTM zone 30N (N-E),3042,4258,16030,9807,0,-3,0.9996,500000,0,,
ETRS89 / UTM zone 31N (N-E),3043,4258,16031,9807,0,3,0.9996,500000,0,,
ETRS89 / UTM zone 32N (N-E),3044,4258,16032,9807,0,9,0.9996,500000,0,,
ETRS89 / UTM zone 33N (N-E),3045,4258,16033,9807,0,15,0.9996,500000,0,,
ETRS89 / UTM zone 34N (N-E),3046,4258,16034,9807,0,21,0.9996,500000,0,,
ETRS89 / UTM zone 35N (N-E),3047,4258,16035,9807,0,27,0.9996,500000,0,,
ETRS89 / UTM zone 36N (N-E),3048,4258,16036,9807,0,33,0.9996,500000,0,,
ETRS89 / UTM zone 37N (N-E),3049,4258,16037,9807,0,39,0.9996,500000,0,,
ETRS89 / TM38,3050,4258,16038,9807,0,45,0.9996,500000,0,,
ETRS89 / TM39,3051,4258,16039,9807,0,51,0.9996,500000,0,,
Hjorsey 1955 / UTM zone 26N,3054,4658,16026,9807,0,-27,0.9996,500000,0,,
Hjorsey 1955 / UTM zone 27N,3055,4658,16027,9807,0,-21,0.9996,500000,0,,
Hjorsey 1955 / UTM zone 28N,3056,4658,16028,9807,0,-15,0.9996,500000,0,,
ISN93 / Lambert 1993,3057,4659,19989,9802,65,-19,,500000,500000,64.15,65.45
LKS92 / Latvia TM,3059,4661,19990,9807,0,24,0.9996,500000,-6000000,,
IGN72 Grande Terre / UTM zone 58S,3060,4662,16158,9807,0,165,0.9996,500000,10000000,,
Porto Santo 1995 / UTM zone 28N,3061,4663,16028,9807,0,-15,0.9996,500000,0,,
Azores Oriental 1995 / UTM zone 26N,3062,4664,16026,9807,0,-27,0.9996,500000,0,,
Azores Central 1995 / UTM zone 26N,3063,4665,16026,9807,0,-27,0.9996,500000,0,,
IGM95 / UTM zone 32N,3064,4670,16032,9807,0,9,0.9996,500000,0,,
IGM95 / UTM zone 33N,3065,4670,16033,9807,0,15,0.9996,500000,0,,
ED50 / Jordan TM,3066,4230,19995,9807,0,37,0.9998,500000,-3000000,,
NAD27 / Wisconsin Transverse Mercator,3069,4267,14811,9807,0,-90,0.9996,500000,-4500000,,
NAD83 / Wisconsin Transverse Mercator,3070,4269,14841,9807,0,-90,0.9996,520000,-4480000,,
NAD83(HARN) / Wisconsin Transverse Mercator,3071,4152,14841,9807,0,-90,0.9996,520000,-4480000,,
NAD83 / Maine CS2000 East,3072,4269,11851,9807,43.5,-67.523,0.99998,700000,0,,
NAD83 / Maine CS2000 Central,3073,4269,11852,9807,43,-69.073,0.99998,500000,0,,
NAD83 / Maine CS2000 West,3074,4269,11853,9807,42.5,-70.223,0.99998,300000,0,,
NAD83(HARN) / Maine CS2000 East,3075,4152,11851,9807,43.5,-67.523,0.99998,700000,0,,
NAD83(HARN) / Maine CS2000 Central,3076,4152,11852,9807,43,-69.073,0.99998,500000,0,,
NAD83(HARN) / Maine CS2000 West,3077,4152,11853,9807,42.5,-70.223,0.99998,300000,0,,
NAD27 / Shackleford,3080,4267,14252,9802,31.1,-100,,3000000,3000000,27.25,34.55
NAD83 / Texas State Mapping System,3081,4269,14251,9802,31.1,-100,,1000000,1000000,27.25,34.55
NAD83 / Texas Centric Lambert Conformal,3082,4269,14253,9802,18,-100,,1500000,5000000,27.3,35
NAD83 / Texas Centric Albers Equal Area,3083,4269,14254,9822,18,-100,,1500000,6000000,-100,27.3
NAD83(HARN) / Texas Centric Lambert Conformal,3084,4152,14253,9802,18,-100,,1500000,5000000,27.3,35
NAD83(HARN) / Texas Centric Albers Equal Area,3085,4152,14254,9822,18,-100,,1500000,6000000,-100,27.3
NAD83 / Florida GDL Albers,3086,4269,10934,9822,24,-84,,400000,0,-84,24
NAD83(HARN) / Florida GDL Albers,3087,4152,10934,9822,24,-84,,400000,0,-84,24
NAD83 / Kentucky Single Zone,3088,4269,11630,9802,36.2,-85.45,,1500000,1000000,37.05,38.4
NAD83 / Kentucky Single Zone (ftUS),3089,4269,15375,9802,36.2,-85.45,,4921250,3280833.333,37.05,38.4
NAD83(HARN) / Kentucky Single Zone,3090,4152,11630,9802,36.2,-85.45,,1500000,1000000,37.05,38.4
NAD83(HARN) / Kentucky Single Zone (ftUS),3091,4152,15375,9802,36.2,-85.45,,4921250,3280833.333,37.05,38.4
Tokyo / UTM zone 51N,3092,4301,16051,9807,0,123,0.9996,500000,0,,
Tokyo / UTM zone 52N,3093,4301,16052,9807,0,129,0.9996,500000,0,,
Tokyo / UTM zone 53N,3094,4301,16053,9807,0,135,0.9996,500000,0,,
Tokyo / UTM zone 54N,3095,4301,16054,9807,0,141,0.9996,500000,0,,
Tokyo / UTM zone 55N,3096,4301,16055,9807,0,147,0.9996,500000,0,,
JGD2000 / UTM zone 51N,3097,4612,16051,9807,0,123,0.9996,500000,0,,
JGD2000 / UTM zone 52N,3098,4612,16052,9807,0,129,0.9996,500000,0,,
JGD2000 / UTM zone 53N,3099,4612,16053,9807,0,135,0.9996,500000,0,,
JGD2000 / UTM zone 54N,3100,4612,16054,9807,0,141,0.9996,500000,0,,
JGD2000 / UTM zone 55N,3101,4612,16055,9807,0,147,0.9996,500000,0,,
American Samoa 1962 / American Samoa Lambert,3102,4169,15376,9801,-14.16,-170,1,500000,312234.65,,
Gulshan 303 / Bangladesh Transverse Mercator,3106,4682,16490,9807,0,90,0.9996,500000,0,,
GDA94 / SA Lambert,3107,4283,17359,9802,-32,135,,1000000,2000000,-28,-36
ETRS89 / Guernsey Grid,3108,4258,19998,9807,49.3,-2.25,0.999997,47000,50000,,
ETRS89 / Jersey Transverse Mercator,3109,4258,19999,9807,49.225,-2.135,0.9999999,40000,70000,,
AGD66 / Vicgrid66,3110,4202,17360,9802,-37,145,,2500000,4500000,-36,-38
GDA94 / Vicgrid,3111,4283,17361,9802,-37,145,,2500000,2500000,-36,-38
GDA94 / Geoscience Australia Lambert,3112,4283,17362,9802,0,134,,0,0,-18,-36
GDA94 / BCSG02,3113,4283,17363,9807,-28,153,0.99999,50000,100000,,
MAGNA-SIRGAS / Colombia Far West zone,3114,4686,18055,9807,4.35463215,-80.04390285,1,1000000,1000000,,
MAGNA-SIRGAS / Colombia West zone,3115,4686,18056,9807,4.35463215,-77.04390285,1,1000000,1000000,,
MAGNA-SIRGAS / Colombia Bogota zone,3116,4686,18057,9807,4.35463215,-74.04390285,1,1000000,1000000,,
MAGNA-SIRGAS / Colombia East Central zone,3117,4686,18058,9807,4.35463215,-71.04390285,1,1000000,1000000,,
MAGNA-SIRGAS / Colombia East zone,3118,4686,18059,9807,4.35463215,-68.04390285,1,1000000,1000000,,
Douala 1948 / AEF west,3119,4192,18415,9807,0,10.3,0.999,1000000,1000000,,
ETRS89 / ETRS-GK19FIN,3126,4258,18183,9807,0,19,1,500000,0,,
ETRS89 / ETRS-GK20FIN,3127,4258,18184,9807,0,20,1,500000,0,,
ETRS89 / ETRS-GK21FIN,3128,4258,18185,9807,0,21,1,500000,0,,
ETRS89 / ETRS-GK22FIN,3129,4258,18186,9807,0,22,1,500000,0,,
ETRS89 / ETRS-GK23FIN,3130,4258,18187,9807,0,23,1,500000,0,,
ETRS89 / ETRS-GK24FIN,3131,4258,18188,9807,0,24,1,500000,0,,
ETRS89 / ETRS-GK25FIN,3132,4258,18189,9807,0,25,1,500000,0,,
ETRS89 / ETRS-GK26FIN,3133,4258,18190,9807,0,26,1,500000,0,,
ETRS89 / ETRS-GK27FIN,3134,4258,18195,9807,0,27,1,500000,0,,
ETRS89 / ETRS-GK28FIN,3135,4258,18196,9807,0,28,1,500000,0,,
ETRS89 / ETRS-GK29FIN,3136,4258,18197,9807,0,29,1,500000,0,,
ETRS89 / ETRS-GK30FIN,3137,4258,18198,9807,0,30,1,500000,0,,
ETRS89 / ETRS-GK31FIN,3138,4258,18199,9807,0,31,1,500000,0,,
Fiji 1956 / UTM zone 60S,3141,4721,16160,9807,0,177,0.9996,500000,10000000,,
Fiji 1956 / UTM zone 1S,3142,4721,16101,9807,0,-177,0.9996,500000,10000000,,
Pulkovo 1942 / 3-degree Gauss-Kruger zone 6,3146,4284,16266,9807,0,18,1,6500000,0,,
Pulkovo 1942 / 3-degree Gauss-Kruger CM 18E,3147,4284,16366,9807,0,18,1,500000,0,,
Indian 1960 / UTM zone 48N,3148,4131,16048,9807,0,105,0.9996,500000,0,,
Indian 1960 / UTM zone 49N,3149,4131,16049,9807,0,111,0.9996,500000,0,,
ST74,3152,4619,19876,9807,0,18.0328044,0.99999425,100178.1808,-6500614.7836,,
NAD83(CSRS) / BC Albers,3153,4617,19984,9822,45,-126,,1000000,0,-126,50
NAD83(CSRS) / UTM zone 7N,3154,4617,16007,9807,0,-141,0.9996,500000,0,,
NAD83(CSRS) / UTM zone 8N,3155,4617,16008,9807,0,-135,0.9996,500000,0,,
NAD83(CSRS) / UTM zone 9N,3156,4617,16009,9807,0,-129,0.9996,500000,0,,
NAD83(CSRS) / UTM zone 10N,3157,4617,16010,9807,0,-123,0.9996,500000,0,,
NAD83(CSRS) / UTM zone 14N,3158,4617,16014,9807,0,-99,0.9996,500000,0,,
NAD83(CSRS) / UTM zone 15N,3159,4617,16015,9807,0,-93,0.9996,500000,0,,
NAD83(CSRS) / UTM zone 16N,3160,4617,16016,9807,0,-87,0.9996,500000,0,,
NAD83 / Ontario MNR Lambert,3161,4269,19875,9802,0,-85,,930000,6430000,44.5,53.5
NAD83(CSRS) / Ontario MNR Lambert,3162,4617,19875,9802,0,-85,,930000,6430000,44.5,53.5
RGNC91-93 / Lambert New Caledonia,3163,4749,19981,9802,-21.3,166,,400000,300000,-20.4,-22.2
ST87 Ouvea / UTM zone 58S,3164,4750,16158,9807,0,165,0.9996,500000,10000000,,
NEA74 Noumea / Noumea Lambert,3165,4644,19873,9802,-22.16108903,166.26327327,,0.66,1.02,-22.14408903,-22.17408903
NEA74 Noumea / Noumea Lambert 2,3166,4644,19874,9802,-22.1611,166.2633,,8.313,-2.354,-22.1441,-22.1741
RGNC91-93 / UTM zone 57S,3169,4749,16157,9807,0,159,0.9996,500000,10000000,,
RGNC91-93 / UTM zone 58S,3170,4749,16158,9807,0,165,0.9996,500000,10000000,,
RGNC91-93 / UTM zone 59S,3171,4749,16159,9807,0,171,0.9996,500000,10000000,,
IGN53 Mare / UTM zone 59S,3172,4641,16159,9807,0,171,0.9996,500000,10000000,,
NAD83 / Great Lakes Albers,3174,4269,15397,9822,45.568977,-84.455955,,1000000,1000000,-84.455955,42.122774
NAD83 / Great Lakes and St Lawrence Albers,3175,4269,15398,9822,45.568977,-83.248627,,1000000,1000000,-83.248627,42.122774
Indian 1960 / TM 106 NE,3176,4131,16506,9807,0,106,0.9996,500000,0,,
LGD2006 / Libya TM,3177,4754,18319,9807,0,17,0.9965,1000000,0,,
GR96 / UTM zone 18N,3178,4747,16018,9807,0,-75,0.9996,500000,0,,
GR96 / UTM zone 19N,3179,4747,16019,9807,0,-69,0.9996,500000,0,,
GR96 / UTM zone 20N,3180,4747,16020,9807,0,-63,0.9996,500000,0,,
GR96 / UTM zone 21N,3181,4747,16021,9807,0,-57,0.9996,500000,0,,
GR96 / UTM zone 22N,3182,4747,16022,9807,0,-51,0.9996,500000,0,,
GR96 / UTM zone 23N,3183,4747,16023,9807,0,-45,0.9996,500000,0,,
GR96 / UTM zone 24N,3184,4747,16024,9807,0,-39,0.9996,500000,0,,
GR96 / UTM zone 25N,3185,4747,16025,9807,0,-33,0.9996,500000,0,,
GR96 / UTM zone 26N,3186,4747,16026,9807,0,-27,0.9996,500000,0,,
GR96 / UTM zone 27N,3187,4747,16027,9807,0,-21,0.9996,500000,0,,
GR96 / UTM zone 28N,3188,4747,16028,9807,0,-15,0.9996,500000,0,,
GR96 / UTM zone 29N,3189,4747,16029,9807,0,-9,0.9996,500000,0,,
LGD2006 / Libya TM zone 5,3190,4754,18310,9807,0,9,0.99995,200000,0,,
LGD2006 / Libya TM zone 6,3191,4754,18311,9807,0,11,0.99995,200000,0,,
LGD2006 / Libya TM zone 7,3192,4754,18312,9807,0,13,0.99995,200000,0,,
LGD2006 / Libya TM zone 8,3193,4754,18313,9807,0,15,0.99995,200000,0,,
LGD2006 / Libya TM zone 9,3194,4754,18314,9807,0,17,0.99995,200000,0,,
LGD2006 / Libya TM zone 10,3195,4754,18315,9807,0,19,0.99995,200000,0,,
LGD2006 / Libya TM zone 11,3196,4754,18316,9807,0,21,0.99995,200000,0,,
LGD2006 / Libya TM zone 12,3197,4754,18317,9807,0,23,0.99995,200000,0,,
LGD2006 / Libya TM zone 13,3198,4754,18318,9807,0,25,0.99995,200000,0,,
LGD2006 / UTM zone 32N,3199,4754,16032,9807,0,9,0.9996,500000,0,,
FD58 / Iraq zone,3200,4132,19906,9801,32.3,45,0.9987864078,1500000,1166200,,
LGD2006 / UTM zone 33N,3201,4754,16033,9807,0,15,0.9996,500000,0,,
LGD2006 / UTM zone 34N,3202,4754,16034,9807,0,21,0.9996,500000,0,,
LGD2006 / UTM zone 35N,3203,4754,16035,9807,0,27,0.9996,500000,0,,
WGS 84 / SCAR IMW SP19-20,3204,4326,17204,9802,-90,-66,,0,0,-60.4,-63.2
WGS 84 / SCAR IMW SP21-22,3205,4326,17205,9802,-90,-54,,0,0,-60.4,-63.2
WGS 84 / SCAR IMW SP23-24,3206,4326,17206,9802,-90,-42,,0,0,-60.4,-63.2
WGS 84 / SCAR IMW SQ01-02,3207,4326,17207,9802,-90,-174,,0,0,-64.4,-67.2
WGS 84 / SCAR IMW SQ19-20,3208,4326,17208,9802,-90,-66,,0,0,-64.4,-67.2
WGS 84 / SCAR IMW SQ21-22,3209,4326,17209,9802,-90,-54,,0,0,-64.4,-67.2
WGS 84 / SCAR IMW SQ37-38,3210,4326,17210,9802,-90,42,,0,0,-64.4,-67.2
WGS 84 / SCAR IMW SQ39-40,3211,4326,17211,9802,-90,54,,0,0,-64.4,-67.2
WGS 84 / SCAR IMW SQ41-42,3212,4326,17212,9802,-90,66,,0,0,-64.4,-67.2
WGS 84 / SCAR IMW SQ43-44,3213,4326,17213,9802,-90,78,,0,0,-64.4,-67.2
WGS 84 / SCAR IMW SQ45-46,3214,4326,17214,9802,-90,90,,0,0,-64.4,-67.2
WGS 84 / SCAR IMW SQ47-48,3215,4326,17215,9802,-90,102,,0,0,-64.4,-67.2
WGS 84 / SCAR IMW SQ49-50,3216,4326,17216,9802,-90,114,,0,0,-64.4,-67.2
WGS 84 / SCAR IMW SQ51-52,3217,4326,17217,9802,-90,126,,0,0,-64.4,-67.2
WGS 84 / SCAR IMW SQ53-54,3218,4326,17218,9802,-90,138,,0,0,-64.4,-67.2
WGS 84 / SCAR IMW SQ55-56,3219,4326,17219,9802,-90,150,,0,0,-64.4,-67.2
WGS 84 / SCAR IMW SQ57-58,3220,4326,17220,9802,-90,162,,0,0,-64.4,-67.2
WGS 84 / SCAR IMW SR13-14,3221,4326,17221,9802,-90,-102,,0,0,-68.4,-71.2
WGS 84 / SCAR IMW SR15-16,3222,4326,17222,9802,-90,-90,,0,0,-68.4,-71.2
WGS 84 / SCAR IMW SR17-18,3223,4326,17223,9802,-90,-78,,0,0,-68.4,-71.2
WGS 84 / SCAR IMW SR19-20,3224,4326,17224,9802,-90,-66,,0,0,-68.4,-71.2
WGS 84 / SCAR IMW SR27-28,3225,4326,17225,9802,-90,-18,,0,0,-68.4,-71.2
WGS 84 / SCAR IMW SR29-30,3226,4326,17226,9802,-90,-6,,0,0,-68.4,-71.2
WGS 84 / SCAR IMW SR31-32,3227,4326,17227,9802,-90,6,,0,0,-68.4,-71.2
WGS 84 / SCAR IMW SR33-34,3228,4326,17228,9802,-90,18,,0,0,-68.4,-71.2
WGS 84 / SCAR IMW SR35-36,3229,4326,17229,9802,-90,30,,0,0,-68.4,-71.2
WGS 84 / SCAR IMW SR37-38,3230,4326,17230,9802,-90,42,,0,0,-68.4,-71.2
WGS 84 / SCAR IMW SR39-40,3231,4326,17231,9802,-90,54,,0,0,-68.4,-71.2
WGS 84 / SCAR IMW SR41-42,3232,4326,17232,9802,-90,66,,0,0,-68.4,-71.2
WGS 84 / SCAR IMW SR43-44,3233,4326,17233,9802,-90,78,,0,0,-68.4,-71.2
WGS 84 / SCAR IMW SR45-46,3234,4326,17234,9802,-90,90,,0,0,-68.4,-71.2
WGS 84 / SCAR IMW SR47-48,3235,4326,17235,9802,-90,102,,0,0,-68.4,-71.2
WGS 84 / SCAR IMW SR49-50,3236,4326,17236,9802,-90,114,,0,0,-68.4,-71.2
WGS 84 / SCAR IMW SR51-52,3237,4326,17237,9802,-90,126,,0,0,-68.4,-71.2
WGS 84 / SCAR IMW SR53-54,3238,4326,17238,9802,-90,138,,0,0,-68.4,-71.2
WGS 84 / SCAR IMW SR55-56,3239,4326,17239,9802,-90,150,,0,0,-68.4,-71.2
WGS 84 / SCAR IMW SR57-58,3240,4326,17240,9802,-90,162,,0,0,-68.4,-71.2
WGS 84 / SCAR IMW SR59-60,3241,4326,17241,9802,-90,174,,0,0,-68.4,-71.2
WGS 84 / SCAR IMW SS04-06,3242,4326,17242,9802,-90,-153,,0,0,-72.4,-75.2
WGS 84 / SCAR IMW SS07-09,3243,4326,17243,9802,-90,-135,,0,0,-72.4,-75.2
WGS 84 / SCAR IMW SS10-12,3244,4326,17244,9802,-90,-117,,0,0,-72.4,-75.2
WGS 84 / SCAR IMW SS13-15,3245,4326,17245,9802,-90,-99,,0,0,-72.4,-75.2
WGS 84 / SCAR IMW SS16-18,3246,4326,17246,9802,-90,-81,,0,0,-72.4,-75.2
WGS 84 / SCAR IMW SS19-21,3247,4326,17247,9802,-90,-63,,0,0,-72.4,-75.2
WGS 84 / SCAR IMW SS25-27,3248,4326,17248,9802,-90,-27,,0,0,-72.4,-75.2
WGS 84 / SCAR IMW SS28-30,3249,4326,17249,9802,-90,-9,,0,0,-72.4,-75.2
WGS 84 / SCAR IMW SS31-33,3250,4326,17250,9802,-90,9,,0,0,-72.4,-75.2
WGS 84 / SCAR IMW SS34-36,3251,4326,17251,9802,-90,27,,0,0,-72.4,-75.2
WGS 84 / SCAR IMW SS37-39,3252,4326,17252,9802,-90,45,,0,0,-72.4,-75.2
WGS 84 / SCAR IMW SS40-42,3253,4326,17253,9802,-90,63,,0,0,-72.4,-75.2
WGS 84 / SCAR IMW SS43-45,3254,4326,17254,9802,-90,81,,0,0,-72.4,-75.2
WGS 84 / SCAR IMW SS46-48,3255,4326,17255,9802,-90,99,,0,0,-72.4,-75.2
WGS 84 / SCAR IMW SS49-51,3256,4326,17256,9802,-90,117,,0,0,-72.4,-75.2
WGS 84 / SCAR IMW SS52-54,3257,4326,17257,9802,-90,135,,0,0,-72.4,-75.2
WGS 84 / SCAR IMW SS55-57,3258,4326,17258,9802,-90,153,,0,0,-72.4,-75.2
WGS 84 / SCAR IMW SS58-60,3259,4326,17259,9802,-90,171,,0,0,-72.4,-75.2
WGS 84 / SCAR IMW ST01-04,3260,4326,17260,9802,-90,-168,,0,0,-76.4,-79.2
WGS 84 / SCAR IMW ST05-08,3261,4326,17261,9802,-90,-144,,0,0,-76.4,-79.2
WGS 84 / SCAR IMW ST09-12,3262,4326,17262,9802,-90,-120,,0,0,-76.4,-79.2
WGS 84 / SCAR IMW ST13-16,3263,4326,17263,9802,-90,-96,,0,0,-76.4,-79.2
WGS 84 / SCAR IMW ST17-20,3264,4326,17264,9802,-90,-72,,0,0,-76.4,-79.2
WGS 84 / SCAR IMW ST21-24,3265,4326,17265,9802,-90,-48,,0,0,-76.4,-79.2
WGS 84 / SCAR IMW ST25-28,3266,4326,17266,9802,-90,-24,,0,0,-76.4,-79.2
WGS 84 / SCAR IMW ST29-32,3267,4326,17267,9802,-90,0,,0,0,-76.4,-79.2
WGS 84 / SCAR IMW ST33-36,3268,4326,17268,9802,-90,24,,0,0,-76.4,-79.2
WGS 84 / SCAR IMW ST37-40,3269,4326,17269,9802,-90,48,,0,0,-76.4,-79.2
WGS 84 / SCAR IMW ST41-44,3270,4326,17270,9802,-90,72,,0,0,-76.4,-79.2
WGS 84 / SCAR IMW ST45-48,3271,4326,17271,9802,-90,96,,0,0,-76.4,-79.2
WGS 84 / SCAR IMW ST49-52,3272,4326,17272,9802,-90,120,,0,0,-76.4,-79.2
